Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Ukraine,2020-04-08,1953,1428,2461,2010,1548,2495,194,46,390,31.1656,48.3794,,Ukraine
Austria,2020-04-08,9894,8754,11196,14735,13662,15831,376,148,591,14.5501,47.5162,,Austria
Slovenia,2020-04-08,1019,842,1203,1212,1106,1337,52,0,106,14.9955,46.1512,,Slovenia
Canada,2020-04-08,221,166,278,252,217,289,4,0,17,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Cameroon,2020-04-08,1132,697,1633,1111,720,1578,104,0,277,11.5021,3.8480000000000003,,Cameroon
Serbia,2020-04-08,2792,1916,3218,2504,1986,2976,309,117,492,21.0059,44.0165,,Serbia
Bahrain,2020-04-08,305,240,373,893,784,998,40,0,114,50.55,26.0275,,Bahrain
Canada,2020-04-08,93,67,123,112,96,130,2,0,9,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Australia,2020-04-08,88,64,114,94,84,107,1,0,6,145.9707,-41.4545,Tasmania,Australia - Tasmania
Taiwan*,2020-04-08,312,252,391,394,357,437,7,0,14,121.0,23.7,,Taiwan*
Thailand,2020-04-08,1449,1196,1674,2608,2341,2865,110,16,186,101.0,15.0,,Thailand
Canada,2020-04-08,1436,1104,1744,1469,1251,1702,88,0,188,-116.5765,53.9333,Alberta,Canada - Alberta
Canada,2020-04-08,254,177,341,259,197,327,19,0,49,-98.8139,53.7609,Manitoba,Canada - Manitoba
Senegal,2020-04-08,164,127,212,277,239,321,15,0,32,-14.4524,14.4974,,Senegal
Saudi Arabia,2020-04-08,2111,1732,2491,2934,2572,3284,199,30,352,45.0,24.0,,Saudi Arabia
San Marino,2020-04-08,224,171,272,292,262,321,3,0,18,12.4578,43.9424,,San Marino
Chile,2020-04-08,4923,3856,6142,6160,5247,7045,472,214,690,-71.543,-35.6751,,Chile
Canada,2020-04-08,332,245,445,341,270,405,35,0,66,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Poland,2020-04-08,5032,4009,6094,5367,4602,6152,402,146,709,19.1451,51.9194,,Poland
Canada,2020-04-08,249,190,327,276,235,313,8,0,22,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
Burkina Faso,2020-04-08,269,218,342,397,350,442,14,0,36,-1.5616,12.2383,,Burkina Faso
Portugal,2020-04-08,14276,11699,16838,14976,13191,16756,945,395,1461,-8.2245,39.3999,,Portugal
Tunisia,2020-04-08,740,544,978,778,652,933,67,1,121,9.0,34.0,,Tunisia
Switzerland,2020-04-08,14010,12682,15638,25359,23496,27045,1106,460,1688,8.2275,46.8182,,Switzerland
Singapore,2020-04-08,1002,798,1218,1494,1328,1660,85,34,140,103.8333,1.2833,,Singapore
Canada,2020-04-08,8669,6624,10505,9216,7775,10641,572,178,992,-73.5491,52.9399,Quebec,Canada - Quebec
Qatar,2020-04-08,1910,1533,2377,1935,1619,2325,191,0,471,51.1839,25.3548,,Qatar
Cambodia,2020-04-08,63,50,78,122,113,128,0,0,3,104.9167,11.55,,Cambodia
Canada,2020-04-08,5847,4270,7065,6031,4784,7353,608,268,1062,-85.3232,51.2538,Ontario,Canada - Ontario
Belgium,2020-04-08,18180,15275,21053,25600,22546,29018,1786,970,2568,4.0,50.8333,,Belgium
Azerbaijan,2020-04-08,748,554,948,809,654,987,70,1,141,47.5769,40.1431,,Azerbaijan
Romania,2020-04-08,4601,3625,5658,5533,4708,6436,428,207,623,24.9668,45.9432,,Romania
Slovakia,2020-04-08,585,437,676,597,536,668,28,0,76,19.699,48.669,,Slovakia
Russia,2020-04-08,7605,5379,9673,8170,6268,10138,845,111,1550,90.0,60.0,,Russia
Iraq,2020-04-08,691,553,864,1205,1022,1364,55,0,114,44.0,33.0,,Iraq
Bosnia and Herzegovina,2020-04-08,788,589,999,893,753,1054,68,3,129,17.6791,43.9159,,Bosnia and Herzegovina
US,2020-04-08,442762,364531,514872,430992,376706,481553,35984,13188,60697,-95.7129,37.0902,,US
Cyprus,2020-04-08,570,438,695,624,518,740,54,0,116,33.4299,35.1264,,Cyprus
France,2020-04-08,137,106,166,179,154,207,7,0,29,-61.0242,14.6415,Martinique,France - Martinique
Luxembourg,2020-04-08,2400,2027,2756,3484,3081,3879,166,0,307,6.1296,49.8153,,Luxembourg
Armenia,2020-04-08,1000,758,1218,1075,925,1236,80,17,150,45.0382,40.0691,,Armenia
Jordan,2020-04-08,262,218,315,383,345,420,12,4,20,36.51,31.24,,Jordan
France,2020-04-08,372,290,463,450,381,514,23,0,48,55.2471,-21.1351,Reunion,France - Reunion
Lithuania,2020-04-08,1065,788,1331,1065,909,1242,73,21,135,23.8813,55.1694,,Lithuania
Malaysia,2020-04-08,2903,2504,3355,4375,3990,4741,203,32,343,112.5,2.5,,Malaysia
Uruguay,2020-04-08,324,273,378,493,434,535,20,0,40,-55.7658,-32.5228,,Uruguay
France,2020-04-08,167,116,231,190,152,235,7,0,25,45.1662,-12.8275,Mayotte,France - Mayotte
Malta,2020-04-08,260,198,319,254,224,282,14,0,40,14.3754,35.9375,,Malta
Albania,2020-04-08,255,195,321,436,378,492,28,0,65,20.1683,41.1533,,Albania
France,2020-04-08,118,85,144,157,138,177,3,0,12,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Mauritius,2020-04-08,238,182,300,261,220,305,19,0,42,57.5,-20.2,,Mauritius
Iceland,2020-04-08,1135,953,1317,1779,1598,1936,77,0,162,-19.0208,64.9631,,Iceland
Japan,2020-04-08,3825,2896,4692,4708,3788,5678,375,89,841,138.0,36.0,,Japan
France,2020-04-08,99519,84905,116575,123946,108005,141891,13082,2048,26888,2.2137,46.2276,,France
Argentina,2020-04-08,1639,1186,2095,2122,1802,2470,185,50,328,-63.6167,-38.4161,,Argentina
"Korea, South",2020-04-08,3119,2379,3773,12455,10526,14496,81,0,281,128.0,36.0,,"Korea, South"
Venezuela,2020-04-08,113,87,137,180,159,192,3,0,8,-66.5897,6.4238,,Venezuela
Honduras,2020-04-08,387,235,542,418,311,546,33,0,74,-86.2419,15.2,,Honduras
Greece,2020-04-08,1894,1549,2226,2159,1904,2387,115,0,217,21.8243,39.0742,,Greece
Kuwait,2020-04-08,646,419,857,743,608,914,73,0,172,47.75,29.5,,Kuwait
Andorra,2020-04-08,501,398,621,592,532,651,17,3,42,1.5218,42.5063,,Andorra
Vietnam,2020-04-08,140,111,163,262,239,293,6,0,11,108.0,16.0,,Vietnam
Ghana,2020-04-08,196,151,243,251,220,281,5,0,19,-1.0232,7.9465,,Ghana
Kazakhstan,2020-04-08,715,523,928,781,640,941,64,13,118,66.9237,48.0196,,Kazakhstan
Uzbekistan,2020-04-08,348,256,465,383,312,451,33,0,69,64.5853,41.3775,,Uzbekistan
Germany,2020-04-08,80410,67991,92757,125944,114903,135928,6496,3101,9462,9.0,51.0,,Germany
Latvia,2020-04-08,630,475,770,641,572,713,25,0,69,24.6032,56.8796,,Latvia
Hungary,2020-04-08,785,620,957,920,798,1091,67,14,109,19.5033,47.1625,,Hungary
Lebanon,2020-04-08,499,417,569,610,560,662,16,0,40,35.8623,33.8547,,Lebanon
India,2020-04-08,4859,3626,6107,5169,4013,6514,585,128,1012,78.0,21.0,,India
Australia,2020-04-08,80,61,98,108,94,119,2,0,6,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Mexico,2020-04-08,1123,968,1282,2480,2126,2868,194,85,330,-102.5528,23.6345,,Mexico
Dominican Republic,2020-04-08,1835,1455,2171,2091,1799,2377,124,29,221,-70.1627,18.7357,,Dominican Republic
Netherlands,2020-04-08,18666,15853,21702,21881,19935,24164,1156,520,1665,5.2913,52.1326,,Netherlands
Israel,2020-04-08,10038,8277,11745,11558,9935,13364,783,411,1129,35.0,31.0,,Israel
United Kingdom,2020-04-08,54,37,71,126,104,149,7,0,18,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Denmark,2020-04-08,2947,2543,3440,5581,4866,6208,428,129,716,9.5018,56.2639,,Denmark
New Zealand,2020-04-08,1106,848,1386,1399,1190,1625,90,24,143,174.886,-40.9006,,New Zealand
Australia,2020-04-08,413,340,481,519,437,575,18,1,38,138.6007,-34.9285,South Australia,Australia - South Australia
France,2020-04-08,49,33,64,79,64,96,5,0,14,-53.1258,3.9339,French Guiana,France - French Guiana
Denmark,2020-04-08,90,70,107,200,188,215,1,0,3,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Iran,2020-04-08,38941,33364,43989,72751,65737,79767,3313,1100,5479,53.0,32.0,,Iran
United Kingdom,2020-04-08,363,268,467,399,286,487,42,0,86,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Czechia,2020-04-08,5566,4414,6560,5992,5436,6642,403,175,583,15.472999999999999,49.8175,,Czechia
Ireland,2020-04-08,5934,4835,7066,6585,5704,7538,434,196,743,-7.6921,53.1424,,Ireland
Nigeria,2020-04-08,254,179,320,305,240,368,16,0,39,8.6753,9.082,,Nigeria
Sri Lanka,2020-04-08,164,125,222,195,174,217,9,0,36,81.0,7.0,,Sri Lanka
Australia,2020-04-08,1019,837,1256,1124,1001,1248,40,0,76,153.4,-28.0167,Queensland,Australia - Queensland
Afghanistan,2020-04-08,401,294,516,430,337,534,30,0,84,65.0,33.0,,Afghanistan
Netherlands,2020-04-08,77,59,97,78,66,87,1,0,6,-70.0358,12.5186,Aruba,Netherlands - Aruba
United Kingdom,2020-04-08,57838,48883,68321,62060,54188,71059,5573,1688,9502,-3.4360000000000004,55.3781,,United Kingdom
Finland,2020-04-08,1844,1554,2190,2407,2122,2698,186,6,305,26.0,64.0,,Finland
Moldova,2020-04-08,1291,877,1730,1283,957,1581,158,0,330,28.3699,47.4116,,Moldova
West Bank and Gaza,2020-04-08,288,187,435,349,260,453,22,0,76,35.2332,31.9522,,West Bank and Gaza
Australia,2020-04-08,2996,2556,3423,3207,2914,3520,82,5,159,151.2093,-33.8688,New South Wales,Australia - New South Wales
Estonia,2020-04-08,1239,985,1507,1404,1198,1548,100,31,165,25.0136,58.5953,,Estonia
Italy,2020-04-08,95651,83775,106614,151675,139959,163049,5522,1020,10091,12.0,43.0,,Italy
Algeria,2020-04-08,1546,1145,1927,1944,1537,2300,186,4,333,1.6596,28.0339,,Algeria
United Kingdom,2020-04-08,222,134,318,193,136,255,32,0,85,-4.5481,54.2361,Isle of Man,United Kingdom - Isle of Man
Egypt,2020-04-08,1015,761,1298,1471,1271,1696,136,12,251,30.0,26.0,,Egypt
Morocco,2020-04-08,1091,831,1348,1347,1107,1566,110,33,180,-7.0926,31.7917,,Morocco
Indonesia,2020-04-08,2272,1832,2719,2823,2512,3201,164,12,284,113.9213,-0.7893,,Indonesia
Ecuador,2020-04-08,4347,3377,5301,4890,4308,5664,340,0,692,-78.1834,-1.8312,,Ecuador
West Bank and Gaza,2020-04-09,338,185,506,382,267,516,26,0,77,35.2332,31.9522,,West Bank and Gaza
Switzerland,2020-04-09,14110,12523,16338,26452,24347,28563,1096,265,2060,8.2275,46.8182,,Switzerland
Belgium,2020-04-09,19686,15279,23076,27344,23515,31213,1801,957,2597,4.0,50.8333,,Belgium
Afghanistan,2020-04-09,428,287,592,473,346,618,28,0,59,65.0,33.0,,Afghanistan
Vietnam,2020-04-09,140,109,173,266,239,303,6,0,12,108.0,16.0,,Vietnam
Sweden,2020-04-09,8401,6762,10163,9590,8381,10769,661,48,1202,16.0,63.0,,Sweden
Albania,2020-04-09,270,192,358,460,390,523,37,0,80,20.1683,41.1533,,Albania
Australia,2020-04-09,427,338,515,538,453,609,23,0,42,138.6007,-34.9285,South Australia,Australia - South Australia
United Arab Emirates,2020-04-09,2803,1702,4000,3062,2029,4190,284,0,659,54.0,24.0,,United Arab Emirates
United Kingdom,2020-04-09,400,261,552,431,294,581,42,0,93,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Australia,2020-04-09,92,65,127,98,84,112,5,0,10,145.9707,-41.4545,Tasmania,Australia - Tasmania
Australia,2020-04-09,1067,826,1348,1190,1044,1360,45,0,85,153.4,-28.0167,Queensland,Australia - Queensland
Ukraine,2020-04-09,2184,1391,2945,2273,1647,2918,222,14,423,31.1656,48.3794,,Ukraine
United Kingdom,2020-04-09,56,37,79,132,104,163,4,0,15,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Australia,2020-04-09,655,521,768,1537,1362,1708,51,0,103,144.9631,-37.8136,Victoria,Australia - Victoria
Australia,2020-04-09,3111,2555,3656,3367,3037,3821,80,7,143,151.2093,-33.8688,New South Wales,Australia - New South Wales
Turkey,2020-04-09,42340,33739,51728,41972,31424,50169,3884,1444,6068,35.2433,38.9637,,Turkey
United Kingdom,2020-04-09,254,125,388,219,136,296,23,0,70,-4.5481,54.2361,Isle of Man,United Kingdom - Isle of Man
Australia,2020-04-09,403,305,513,573,500,646,18,0,48,115.8605,-31.9505,Western Australia,Australia - Western Australia
Australia,2020-04-09,84,61,112,108,94,124,1,0,6,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Venezuela,2020-04-09,120,87,152,185,161,200,3,0,9,-66.5897,6.4238,,Venezuela
United Kingdom,2020-04-09,63991,51617,78093,66833,55998,79686,5619,2512,7983,-3.4360000000000004,55.3781,,United Kingdom
Armenia,2020-04-09,1074,790,1414,1153,944,1372,77,0,158,45.0382,40.0691,,Armenia
Austria,2020-04-09,10098,8526,11645,15384,14092,16868,395,72,727,14.5501,47.5162,,Austria
Uruguay,2020-04-09,332,261,400,514,436,571,22,0,53,-55.7658,-32.5228,,Uruguay
Azerbaijan,2020-04-09,823,559,1121,894,687,1126,71,1,133,47.5769,40.1431,,Azerbaijan
US,2020-04-09,477839,377976,572910,456963,384946,519560,39317,13459,64241,-95.7129,37.0902,,US
Thailand,2020-04-09,1471,1150,1778,2733,2449,3055,131,15,224,101.0,15.0,,Thailand
Andorra,2020-04-09,518,389,679,620,547,697,5,0,41,1.5218,42.5063,,Andorra
Bahrain,2020-04-09,317,237,411,949,809,1071,42,0,123,50.55,26.0275,,Bahrain
Uzbekistan,2020-04-09,383,256,529,416,321,493,32,0,73,64.5853,41.3775,,Uzbekistan
Taiwan*,2020-04-09,316,245,404,402,362,447,8,0,18,121.0,23.7,,Taiwan*
Algeria,2020-04-09,1715,1194,2250,2191,1623,2664,197,0,329,1.6596,28.0339,,Algeria
Tunisia,2020-04-09,791,546,1054,846,668,1062,62,0,139,9.0,34.0,,Tunisia
Argentina,2020-04-09,1799,1188,2431,2322,1887,2796,177,0,351,-63.6167,-38.4161,,Argentina
Canada,2020-04-09,9312,6973,11996,10049,8149,12139,538,141,872,-73.5491,52.9399,Quebec,Canada - Quebec
Bosnia and Herzegovina,2020-04-09,853,589,1111,969,767,1211,74,0,141,17.6791,43.9159,,Bosnia and Herzegovina
France,2020-04-09,144,99,192,187,157,220,7,0,31,-61.0242,14.6415,Martinique,France - Martinique
Luxembourg,2020-04-09,2463,1979,2892,3668,3227,4053,149,0,304,6.1296,49.8153,,Luxembourg
France,2020-04-09,397,295,526,475,386,560,20,0,46,55.2471,-21.1351,Reunion,France - Reunion
Malaysia,2020-04-09,2997,2472,3586,4603,4138,5009,197,1,374,112.5,2.5,,Malaysia
France,2020-04-09,180,114,261,201,155,254,12,0,29,45.1662,-12.8275,Mayotte,France - Mayotte
Malta,2020-04-09,276,199,350,263,231,299,8,0,41,14.3754,35.9375,,Malta
France,2020-04-09,125,80,164,163,143,183,4,0,14,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Mauritius,2020-04-09,255,186,344,278,224,338,16,0,38,57.5,-20.2,,Mauritius
France,2020-04-09,52,32,75,85,66,106,4,0,14,-53.1258,3.9339,French Guiana,France - French Guiana
Mexico,2020-04-09,1182,971,1358,2705,2213,3229,218,66,348,-102.5528,23.6345,,Mexico
Finland,2020-04-09,1932,1554,2387,2554,2202,2966,142,0,300,26.0,64.0,,Finland
Moldova,2020-04-09,1517,896,2171,1454,996,1907,154,0,323,28.3699,47.4116,,Moldova
Estonia,2020-04-09,1329,1005,1688,1472,1222,1652,97,0,208,25.0136,58.5953,,Estonia
Egypt,2020-04-09,1104,760,1492,1592,1342,1852,105,0,262,30.0,26.0,,Egypt
Morocco,2020-04-09,1179,825,1530,1489,1159,1762,114,28,193,-7.0926,31.7917,,Morocco
Ecuador,2020-04-09,4491,3327,5875,5279,4495,6358,308,0,631,-78.1834,-1.8312,,Ecuador
Netherlands,2020-04-09,84,58,106,81,67,94,2,0,8,-70.0358,12.5186,Aruba,Netherlands - Aruba
Dominican Republic,2020-04-09,1949,1463,2418,2244,1862,2615,126,0,213,-70.1627,18.7357,,Dominican Republic
Netherlands,2020-04-09,19333,15992,23369,23243,20432,26240,1093,466,1766,5.2913,52.1326,,Netherlands
Denmark,2020-04-09,3065,2529,3669,6002,5136,6875,485,80,821,9.5018,56.2639,,Denmark
Lithuania,2020-04-09,1141,799,1522,1140,950,1346,81,17,148,23.8813,55.1694,,Lithuania
New Zealand,2020-04-09,1204,860,1554,1575,1266,1838,89,22,162,174.886,-40.9006,,New Zealand
France,2020-04-09,109728,90254,131575,134955,111800,157024,10785,0,28204,2.2137,46.2276,,France
Ireland,2020-04-09,6329,4961,7867,7107,5928,8200,464,208,736,-7.6921,53.1424,,Ireland
Iran,2020-04-09,40416,33507,47017,76841,68887,85452,4178,773,5983,53.0,32.0,,Iran
Israel,2020-04-09,10726,8615,13165,12508,10532,14784,753,313,1151,35.0,31.0,,Israel
Indonesia,2020-04-09,2414,1845,2924,3012,2606,3483,180,0,331,113.9213,-0.7893,,Indonesia
Italy,2020-04-09,96862,82376,112508,158335,144682,171375,5058,1020,8732,12.0,43.0,,Italy
India,2020-04-09,5369,3775,7247,5921,4281,7645,549,140,984,78.0,21.0,,India
Japan,2020-04-09,4309,2993,5497,5385,3979,6655,427,15,741,138.0,36.0,,Japan
Iceland,2020-04-09,1171,917,1403,1873,1663,2072,86,0,159,-19.0208,64.9631,,Iceland
Jordan,2020-04-09,270,215,347,393,353,444,12,0,31,36.51,31.24,,Jordan
Hungary,2020-04-09,831,612,1044,986,822,1199,58,3,124,19.5033,47.1625,,Hungary
Kazakhstan,2020-04-09,777,524,1068,851,668,1048,64,12,115,66.9237,48.0196,,Kazakhstan
Honduras,2020-04-09,445,240,665,456,318,615,41,0,87,-86.2419,15.2,,Honduras
"Korea, South",2020-04-09,3069,2272,3920,13368,11194,15875,104,0,246,128.0,36.0,,"Korea, South"
Greece,2020-04-09,1964,1531,2401,2276,1959,2578,110,0,214,21.8243,39.0742,,Greece
Kuwait,2020-04-09,775,455,1086,828,624,1073,70,0,189,47.75,29.5,,Kuwait
Ghana,2020-04-09,205,143,272,259,220,299,6,0,33,-1.0232,7.9465,,Ghana
Germany,2020-04-09,82799,67643,96550,132171,117226,143844,6361,3202,9951,9.0,51.0,,Germany
Latvia,2020-04-09,670,479,855,674,590,773,27,0,52,24.6032,56.8796,,Latvia
Lebanon,2020-04-09,524,410,624,637,574,708,14,0,33,35.8623,33.8547,,Lebanon
Sri Lanka,2020-04-09,175,119,245,201,177,228,0,0,41,81.0,7.0,,Sri Lanka
Denmark,2020-04-09,96,73,120,205,192,224,3,0,7,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Czechia,2020-04-09,5897,4378,7243,6387,5643,7335,418,121,719,15.472999999999999,49.8175,,Czechia
Russia,2020-04-09,8597,5686,11671,9406,6823,12271,892,0,1541,90.0,60.0,,Russia
Canada,2020-04-09,100,66,134,118,97,140,1,0,7,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Canada,2020-04-09,277,174,375,275,200,365,17,0,52,-98.8139,53.7609,Manitoba,Canada - Manitoba
San Marino,2020-04-09,241,172,310,304,267,338,7,0,19,12.4578,43.9424,,San Marino
Canada,2020-04-09,1427,1055,1751,1565,1371,1741,52,0,106,-123.1207,49.2827,British Columbia,Canada - British Columbia
Saudi Arabia,2020-04-09,2226,1766,2669,3128,2655,3640,180,0,364,45.0,24.0,,Saudi Arabia
Canada,2020-04-09,1558,1117,1981,1569,1293,1812,104,0,229,-116.5765,53.9333,Alberta,Canada - Alberta
Senegal,2020-04-09,167,122,221,291,244,344,9,0,25,-14.4524,14.4974,,Senegal
Cameroon,2020-04-09,1283,725,1858,1251,753,1838,147,0,373,11.5021,3.8480000000000003,,Cameroon
Serbia,2020-04-09,2899,1915,3772,2768,2044,3554,245,34,431,21.0059,44.0165,,Serbia
Cambodia,2020-04-09,65,50,83,124,113,130,0,0,3,104.9167,11.55,,Cambodia
Singapore,2020-04-09,1023,762,1285,1555,1369,1771,86,25,147,103.8333,1.2833,,Singapore
Burkina Faso,2020-04-09,286,214,375,414,358,467,13,0,29,-1.5616,12.2383,,Burkina Faso
Slovakia,2020-04-09,611,436,774,631,553,714,29,0,74,19.699,48.669,,Slovakia
Bulgaria,2020-04-09,571,440,712,671,582,777,38,0,74,25.4858,42.7339,,Bulgaria
Slovenia,2020-04-09,1058,821,1294,1266,1130,1411,46,0,108,14.9955,46.1512,,Slovenia
Brunei,2020-04-09,78,60,98,149,138,161,1,0,2,114.7277,4.5353,,Brunei
South Africa,2020-04-09,1759,1352,2180,2011,1823,2199,53,0,108,22.9375,-30.5595,,South Africa
Brazil,2020-04-09,18351,14004,22625,18092,14169,21608,1882,504,3037,-51.9253,-14.235,,Brazil
Spain,2020-04-09,95904,82174,112923,171213,154033,188283,8252,4807,11925,-4.0,40.0,,Spain
Canada,2020-04-09,235,171,302,266,223,314,4,0,15,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Romania,2020-04-09,5086,3617,6642,6049,4940,7354,474,247,771,24.9668,45.9432,,Romania
Qatar,2020-04-09,2139,1603,2783,2174,1727,2705,264,0,515,51.1839,25.3548,,Qatar
Nigeria,2020-04-09,273,180,363,330,250,429,17,0,41,8.6753,9.082,,Nigeria
Cyprus,2020-04-09,631,434,853,680,536,837,46,0,101,33.4299,35.1264,,Cyprus
Cuba,2020-04-09,408,259,569,463,371,570,23,0,56,-80.0,22.0,,Cuba
North Macedonia,2020-04-09,706,484,937,731,593,897,56,0,131,21.7453,41.6086,,North Macedonia
Croatia,2020-04-09,1298,1014,1574,1574,1363,1812,74,12,135,15.2,45.1,,Croatia
Norway,2020-04-09,6603,5449,7827,7240,6432,8142,248,0,412,8.4689,60.472,,Norway
Cote d'Ivoire,2020-04-09,303,201,402,359,285,451,16,0,48,-5.5471,7.54,,Cote d'Ivoire
Oman,2020-04-09,309,199,432,405,315,496,31,0,58,57.0,21.0,,Oman
Costa Rica,2020-04-09,532,403,688,557,494,643,22,0,56,-83.7534,9.7489,,Costa Rica
Pakistan,2020-04-09,3900,2899,5003,4139,3448,4900,316,106,539,69.3451,30.3753,,Pakistan
Panama,2020-04-09,2475,1758,3356,2664,2160,3230,220,53,364,-80.7821,8.538,,Panama
Colombia,2020-04-09,1918,1487,2480,2159,1789,2529,145,34,259,-74.2973,4.5709,,Colombia
Peru,2020-04-09,798,657,948,2824,2286,3359,218,79,360,-75.0152,-9.19,,Peru
Chile,2020-04-09,5247,3839,6731,6691,5592,7797,486,158,774,-71.543,-35.6751,,Chile
Philippines,2020-04-09,4870,3612,6212,5221,4072,6461,345,6,619,122.0,13.0,,Philippines
Canada,2020-04-09,261,187,347,291,239,334,11,0,27,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
Poland,2020-04-09,5524,3923,6734,5838,4793,6940,535,208,820,19.1451,51.9194,,Poland
Iraq,2020-04-09,730,552,921,1277,1037,1500,67,9,117,44.0,33.0,,Iraq
Portugal,2020-04-09,15285,12105,18600,16113,13912,18530,946,398,1439,-8.2245,39.3999,,Portugal
Canada,2020-04-09,6510,4421,8606,6772,5146,8578,659,126,998,-85.3232,51.2538,Ontario,Canada - Ontario
Canada,2020-04-09,366,235,543,370,285,455,25,0,66,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
