Province,Country,uid,Date,Total Confirmed Cases,Total Deaths,Total Recovered,Active Cases,New Cases,New Deaths,New Recovered,Closed cases,Death Rate Based on Confirmed cases,Death Rate Based on Closed cases,Lat Lang,Benchmark
,"Korea, South","Korea, South",2020-03-09,7478,53,118,7307,164,3,0.0,53.0,0.007,1.0,"36.0,128.0",0.02
Martinique,France,France - Martinique,2020-03-09,2,0,0,2,0,0,0.0,0.0,0.0,0.0,"14.6415,-61.0242",0.02
Mayotte,France,France - Mayotte,2020-03-09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-12.8275,45.1662",0.02
,Guinea-Bissau,Guinea-Bissau,2020-03-09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"11.8037,-15.1804",0.02
Ontario,Canada,Canada - Ontario,2020-03-09,34,0,17,17,5,0,0.0,0.0,0.0,0.0,"51.2538,-85.3232",0.02
Guangxi,China,China - Guangxi,2020-03-09,252,2,230,20,0,0,7.0,9.0,0.008,0.222,"23.8298,108.7881",0.02
,Serbia,Serbia,2020-03-09,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"44.0165,21.0059",0.02
,Germany,Germany,2020-03-09,1176,2,18,1156,136,2,0.0,2.0,0.002,1.0,"51.0,9.0",0.02
Hainan,China,China - Hainan,2020-03-09,168,6,159,3,0,0,0.0,6.0,0.036,1.0,"19.1959,109.7453",0.02
,Spain,Spain,2020-03-09,1073,28,32,1013,400,11,2.0,30.0,0.026,0.933,"40.0,-4.0",0.02
Newfoundland and Labrador,Canada,Canada - Newfoundland and Labrador,2020-03-09,0,0,17,0,0,0,0.0,0.0,0.0,0.0,"53.1355,-57.6604",0.02
,Brazil,Brazil,2020-03-09,25,0,0,25,5,0,0.0,0.0,0.0,0.0,"-14.235,-51.9253",0.02
,Egypt,Egypt,2020-03-09,55,1,1,53,6,0,0.0,1.0,0.018,1.0,"26.0,30.0",0.02
Aruba,Netherlands,Netherlands - Aruba,2020-03-09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.5186,-70.0358",0.02
Tibet,China,China - Tibet,2020-03-09,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"31.6927,88.0924",0.02
Jiangxi,China,China - Jiangxi,2020-03-09,935,1,923,11,0,0,4.0,5.0,0.001,0.2,"27.614,115.7221",0.02
Beijing,China,China - Beijing,2020-03-09,428,8,315,105,0,0,7.0,15.0,0.019,0.533,"40.1824,116.4142",0.02
,Holy See,Holy See,2020-03-09,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"41.9029,12.4534",0.02
,Albania,Albania,2020-03-09,2,0,0,2,2,0,0.0,0.0,0.0,0.0,"41.1533,20.1683",0.02
,Morocco,Morocco,2020-03-09,2,0,0,2,0,0,0.0,0.0,0.0,0.0,"31.7917,-7.0926",0.02
British Virgin Islands,United Kingdom,United Kingdom - British Virgin Islands,2020-03-09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"18.4207,-64.64",0.02
,Kyrgyzstan,Kyrgyzstan,2020-03-09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.2044,74.7661",0.02
,Central African Republic,Central African Republic,2020-03-09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"6.6111,20.9394",0.02
,Bulgaria,Bulgaria,2020-03-09,4,0,0,4,0,0,0.0,0.0,0.0,0.0,"42.7339,25.4858",0.02
,Djibouti,Djibouti,2020-03-09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"11.8251,42.5903",0.02
,Romania,Romania,2020-03-09,15,0,3,12,0,0,0.0,0.0,0.0,0.0,"45.9432,24.9668",0.02
,South Africa,South Africa,2020-03-09,3,0,0,3,0,0,0.0,0.0,0.0,0.0,"-30.5595,22.9375",0.02
,Timor-Leste,Timor-Leste,2020-03-09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-8.874217,125.727539",0.02
,Turkey,Turkey,2020-03-09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.9637,35.2433",0.02
,Hungary,Hungary,2020-03-09,9,0,0,9,2,0,0.0,0.0,0.0,0.0,"47.1625,19.5033",0.02
,Lebanon,Lebanon,2020-03-09,32,0,1,31,0,0,0.0,0.0,0.0,0.0,"33.8547,35.8623",0.02
,Greece,Greece,2020-03-09,73,0,0,73,0,0,0.0,0.0,0.0,0.0,"39.0742,21.8243",0.02
,Uganda,Uganda,2020-03-09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"1.0,32.0",0.02
,Spain,Spain,2020-03-10,1695,35,32,1628,622,7,0.0,35.0,0.021,1.0,"40.0,-4.0",0.02
Gibraltar,United Kingdom,United Kingdom - Gibraltar,2020-03-10,1,0,1,0,0,0,1.0,1.0,0.0,0.0,"36.1408,-5.3536",0.02
Henan,China,China - Henan,2020-03-10,1272,22,1247,3,0,0,0.0,22.0,0.017,1.0,"33.882,113.61399999999999",0.02
,Saint Kitts and Nevis,Saint Kitts and Nevis,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"17.357822,-62.782998",0.02
,Iraq,Iraq,2020-03-10,71,7,3,61,11,1,0.0,7.0,0.099,1.0,"33.0,44.0",0.02
Xinjiang,China,China - Xinjiang,2020-03-10,76,3,73,0,0,0,0.0,3.0,0.039,1.0,"41.1129,85.2401",0.02
,Zambia,Zambia,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-15.4167,28.2833",0.02
French Guiana,France,France - French Guiana,2020-03-10,5,0,0,5,0,0,0.0,0.0,0.0,0.0,"3.9339,-53.1258",0.02
,Belarus,Belarus,2020-03-10,9,0,3,6,3,0,2.0,2.0,0.0,0.0,"53.7098,27.9534",0.02
,Andorra,Andorra,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"42.5063,1.5218",0.02
,Libya,Libya,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"26.3351,17.228331",0.02
,Kyrgyzstan,Kyrgyzstan,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.2044,74.7661",0.02
Yunnan,China,China - Yunnan,2020-03-10,174,2,170,2,0,0,0.0,2.0,0.011,1.0,"24.974,101.48700000000001",0.02
,Venezuela,Venezuela,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"6.4238,-66.5897",0.02
Faroe Islands,Denmark,Denmark - Faroe Islands,2020-03-10,2,0,0,2,0,0,0.0,0.0,0.0,0.0,"61.8926,-6.9118",0.02
,Cuba,Cuba,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"22.0,-80.0",0.02
,Estonia,Estonia,2020-03-10,12,0,0,12,2,0,0.0,0.0,0.0,0.0,"58.5953,25.0136",0.02
,Slovenia,Slovenia,2020-03-10,31,0,0,31,15,0,0.0,0.0,0.0,0.0,"46.1512,14.9955",0.02
Greenland,Denmark,Denmark - Greenland,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"71.7069,-42.6043",0.02
,Germany,Germany,2020-03-10,1457,2,18,1437,281,0,0.0,2.0,0.001,1.0,"51.0,9.0",0.02
Inner Mongolia,China,China - Inner Mongolia,2020-03-10,75,1,70,4,0,0,0.0,1.0,0.013,1.0,"44.0935,113.9448",0.02
,Jordan,Jordan,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"31.24,36.51",0.02
,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.9843,-61.2872",0.02
Turks and Caicos Islands,United Kingdom,United Kingdom - Turks and Caicos Islands,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"21.69400000000001,-71.7979",0.02
Heilongjiang,China,China - Heilongjiang,2020-03-10,481,13,434,34,0,0,4.0,17.0,0.027,0.765,"47.861999999999995,127.7615",0.02
French Polynesia,France,France - French Polynesia,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-17.6797,149.4068",0.02
Liaoning,China,China - Liaoning,2020-03-10,125,1,111,13,0,0,2.0,3.0,0.008,0.333,"41.2956,122.6085",0.02
,Grenada,Grenada,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.1165,-61.678999999999995",0.02
,Cambodia,Cambodia,2020-03-10,2,0,1,1,0,0,0.0,0.0,0.0,0.0,"11.55,104.9167",0.02
New Brunswick,Canada,Canada - New Brunswick,2020-03-10,0,0,17,0,0,0,0.0,0.0,0.0,0.0,"46.5653,-66.4619",0.02
,Ghana,Ghana,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"7.9465,-1.0232",0.02
Macau,China,China - Macau,2020-03-10,10,0,10,0,0,0,0.0,0.0,0.0,0.0,"22.1667,113.55",0.02
,Nigeria,Nigeria,2020-03-10,2,0,0,2,0,0,0.0,0.0,0.0,0.0,"9.082,8.6753",0.02
,Fiji,Fiji,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-17.7134,178.065",0.02
Mayotte,France,France - Mayotte,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-12.8275,45.1662",0.02
,Japan,Japan,2020-03-10,581,10,101,470,70,0,25.0,35.0,0.017,0.286,"36.0,138.0",0.02
,Guyana,Guyana,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"5.0,-58.75",0.02
Shanghai,China,China - Shanghai,2020-03-10,344,3,319,22,2,0,4.0,7.0,0.009,0.429,"31.201999999999998,121.4491",0.02
,Angola,Angola,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-11.2027,17.8739",0.02
South Australia,Australia,Australia - South Australia,2020-03-10,7,0,2,5,0,0,0.0,0.0,0.0,0.0,"-34.9285,138.6007",0.02
Shandong,China,China - Shandong,2020-03-10,758,6,719,33,0,0,19.0,25.0,0.008,0.24,"36.3427,118.1498",0.02
,Slovakia,Slovakia,2020-03-10,7,0,0,7,4,0,0.0,0.0,0.0,0.0,"48.669,19.699",0.02
,New Zealand,New Zealand,2020-03-10,5,0,0,5,0,0,0.0,0.0,0.0,0.0,"-40.9006,174.886",0.02
,Guatemala,Guatemala,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"15.7835,-90.2308",0.02
,Montenegro,Montenegro,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.5,19.3",0.02
,Mali,Mali,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"17.570692,-3.996166000000001",0.02
Bonaire Sint Eustatius and Saba,Netherlands,Netherlands - Bonaire Sint Eustatius and Saba,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.1784,-68.2385",0.02
,Paraguay,Paraguay,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"-23.4425,-58.4438",0.02
Prince Edward Island,Canada,Canada - Prince Edward Island,2020-03-10,0,0,17,0,0,0,0.0,0.0,0.0,0.0,"46.5107,-63.4168",0.02
,Mozambique,Mozambique,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-18.665695,35.529562",0.02
Tibet,China,China - Tibet,2020-03-10,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"31.6927,88.0924",0.02
,Taiwan*,Taiwan*,2020-03-10,47,1,17,29,2,0,2.0,3.0,0.021,0.333,"23.7,121.0",0.02
,Liberia,Liberia,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"6.4281,-9.4295",0.02
,Panama,Panama,2020-03-10,1,0,0,1,1,0,0.0,0.0,0.0,0.0,"8.538,-80.7821",0.02
,Singapore,Singapore,2020-03-10,160,0,78,82,10,0,0.0,0.0,0.0,0.0,"1.2833,103.8333",0.02
,Croatia,Croatia,2020-03-10,14,0,0,14,2,0,0.0,0.0,0.0,0.0,"45.1,15.2",0.02
,Vietnam,Vietnam,2020-03-10,31,0,16,15,1,0,0.0,0.0,0.0,0.0,"16.0,108.0",0.02
,Mauritania,Mauritania,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"21.0079,10.9408",0.02
,Belgium,Belgium,2020-03-10,267,0,1,266,28,0,0.0,0.0,0.0,0.0,"50.8333,4.0",0.02
,Senegal,Senegal,2020-03-10,4,0,1,3,0,0,0.0,0.0,0.0,0.0,"14.4974,-14.4524",0.02
,Serbia,Serbia,2020-03-10,5,0,0,5,4,0,0.0,0.0,0.0,0.0,"44.0165,21.0059",0.02
,South Africa,South Africa,2020-03-10,7,0,0,7,4,0,0.0,0.0,0.0,0.0,"-30.5595,22.9375",0.02
,Suriname,Suriname,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"3.9193,-56.0278",0.02
,Congo (Kinshasa),Congo (Kinshasa),2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-4.0383,21.7587",0.02
,Georgia,Georgia,2020-03-10,15,0,0,15,0,0,0.0,0.0,0.0,0.0,"42.3154,43.3569",0.02
Montserrat,United Kingdom,United Kingdom - Montserrat,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"16.7425,-62.1874",0.02
New Caledonia,France,France - New Caledonia,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-20.9043,165.618",0.02
,Pakistan,Pakistan,2020-03-10,16,0,1,15,10,0,0.0,0.0,0.0,0.0,"30.3753,69.3451",0.02
,Papua New Guinea,Papua New Guinea,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-6.315,143.9555",0.02
,Benin,Benin,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"9.3077,2.3158",0.02
,Somalia,Somalia,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"5.1521,46.1996",0.02
,Uruguay,Uruguay,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-32.5228,-55.7658",0.02
,Eswatini,Eswatini,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-26.5225,31.4659",0.02
,Bulgaria,Bulgaria,2020-03-10,4,0,0,4,0,0,0.0,0.0,0.0,0.0,"42.7339,25.4858",0.02
,Antigua and Barbuda,Antigua and Barbuda,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"17.0608,-61.7964",0.02
,Sudan,Sudan,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.8628,30.2176",0.02
,Greece,Greece,2020-03-10,89,0,0,89,16,0,0.0,0.0,0.0,0.0,"39.0742,21.8243",0.02
Guadeloupe,France,France - Guadeloupe,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"16.25,-61.5833",0.02
,Ethiopia,Ethiopia,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"9.145,40.4897",0.02
,North Macedonia,North Macedonia,2020-03-10,7,0,0,7,4,0,0.0,0.0,0.0,0.0,"41.6086,21.7453",0.02
British Virgin Islands,United Kingdom,United Kingdom - British Virgin Islands,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"18.4207,-64.64",0.02
,Saudi Arabia,Saudi Arabia,2020-03-10,20,0,1,19,5,0,1.0,1.0,0.0,0.0,"24.0,45.0",0.02
,Lithuania,Lithuania,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"55.1694,23.8813",0.02
Nova Scotia,Canada,Canada - Nova Scotia,2020-03-10,0,0,17,0,0,0,0.0,0.0,0.0,0.0,"44.681999999999995,-63.7443",0.02
,Maldives,Maldives,2020-03-10,6,0,0,6,2,0,0.0,0.0,0.0,0.0,"3.2028,73.2207",0.02
Shanxi,China,China - Shanxi,2020-03-10,133,0,131,2,0,0,4.0,4.0,0.0,0.0,"37.5777,112.2922",0.02
,Finland,Finland,2020-03-10,40,0,1,39,10,0,0.0,0.0,0.0,0.0,"64.0,26.0",0.02
Falkland Islands (Islas Malvinas),United Kingdom,United Kingdom - Falkland Islands (Islas Malvinas),2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-51.7963,-59.5236",0.02
,Syria,Syria,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.802075,38.99681500000001",0.02
Manitoba,Canada,Canada - Manitoba,2020-03-10,0,0,17,0,0,0,0.0,0.0,0.0,0.0,"53.7609,-98.8139",0.02
,Niger,Niger,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"17.6078,8.0817",0.02
,West Bank and Gaza,West Bank and Gaza,2020-03-10,26,0,0,26,7,0,0.0,0.0,0.0,0.0,"31.9522,35.2332",0.02
,Italy,Italy,2020-03-10,10149,631,724,8794,977,168,0.0,631.0,0.062,1.0,"43.0,12.0",0.02
Isle of Man,United Kingdom,United Kingdom - Isle of Man,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"54.2361,-4.5481",0.02
,India,India,2020-03-10,56,0,4,52,13,0,1.0,1.0,0.0,0.0,"21.0,78.0",0.02
Gansu,China,China - Gansu,2020-03-10,125,2,88,35,1,0,0.0,2.0,0.016,1.0,"37.8099,101.0583",0.02
,San Marino,San Marino,2020-03-10,51,2,0,49,15,1,0.0,2.0,0.039,1.0,"43.9424,12.4578",0.02
,"Korea, South","Korea, South",2020-03-10,7513,54,247,7212,35,1,129.0,183.0,0.007,0.295,"36.0,128.0",0.02
Tasmania,Australia,Australia - Tasmania,2020-03-10,2,0,0,2,0,0,0.0,0.0,0.0,0.0,"-41.4545,145.9707",0.02
Northwest Territories,Canada,Canada - Northwest Territories,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"64.8255,-124.8457",0.02
,Iceland,Iceland,2020-03-10,69,0,1,68,11,0,1.0,1.0,0.0,0.0,"64.9631,-19.0208",0.02
,Sri Lanka,Sri Lanka,2020-03-10,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"7.0,81.0",0.02
,Mauritius,Mauritius,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-20.2,57.5",0.02
,Bahrain,Bahrain,2020-03-10,110,0,22,88,15,0,8.0,8.0,0.0,0.0,"26.0275,50.55",0.02
Ontario,Canada,Canada - Ontario,2020-03-10,36,0,17,19,2,0,0.0,0.0,0.0,0.0,"51.2538,-85.3232",0.02
,Norway,Norway,2020-03-10,400,0,1,399,195,0,0.0,0.0,0.0,0.0,"60.472,8.4689",0.02
,Bangladesh,Bangladesh,2020-03-10,3,0,0,3,0,0,0.0,0.0,0.0,0.0,"23.685,90.3563",0.02
,Switzerland,Switzerland,2020-03-10,491,3,3,485,117,1,0.0,3.0,0.006,1.0,"46.8182,8.2275",0.02
Reunion,France,France - Reunion,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-21.1351,55.2471",0.02
,Guinea-Bissau,Guinea-Bissau,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"11.8037,-15.1804",0.02
,Bhutan,Bhutan,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"27.5142,90.4336",0.02
Hebei,China,China - Hebei,2020-03-10,318,6,307,5,0,0,0.0,6.0,0.019,1.0,"39.549,116.1306",0.02
Guizhou,China,China - Guizhou,2020-03-10,146,2,129,15,0,0,6.0,8.0,0.014,0.25,"26.8154,106.8748",0.02
Chongqing,China,China - Chongqing,2020-03-10,576,6,547,23,0,0,5.0,11.0,0.01,0.545,"30.0572,107.874",0.02
,United Kingdom,United Kingdom,2020-03-10,382,6,18,358,61,2,0.0,6.0,0.016,1.0,"55.3781,-3.4360000000000004",0.02
,Guinea,Guinea,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"9.9456,-9.6966",0.02
,Chad,Chad,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"15.4542,18.7322",0.02
,Burkina Faso,Burkina Faso,2020-03-10,1,0,0,1,1,0,0.0,0.0,0.0,0.0,"12.2383,-1.5616",0.02
,MS Zaandam,MS Zaandam,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"0.0,0.0",0.02
,Sweden,Sweden,2020-03-10,355,0,1,354,107,0,0.0,0.0,0.0,0.0,"63.0,16.0",0.02
,Nicaragua,Nicaragua,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.8654,-85.2072",0.02
,Barbados,Barbados,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"13.1939,-59.5432",0.02
,Mongolia,Mongolia,2020-03-10,1,0,0,1,1,0,0.0,0.0,0.0,0.0,"46.8625,103.8467",0.02
Hainan,China,China - Hainan,2020-03-10,168,6,159,3,0,0,0.0,6.0,0.036,1.0,"19.1959,109.7453",0.02
Anhui,China,China - Anhui,2020-03-10,990,6,984,0,0,0,0.0,6.0,0.006,1.0,"31.8257,117.2264",0.02
,Albania,Albania,2020-03-10,10,0,0,10,8,0,0.0,0.0,0.0,0.0,"41.1533,20.1683",0.02
,Monaco,Monaco,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"43.7333,7.4167",0.02
,Iran,Iran,2020-03-10,8042,291,2731,5020,881,54,337.0,628.0,0.036,0.463,"32.0,53.0",0.02
Fujian,China,China - Fujian,2020-03-10,296,1,295,0,0,0,0.0,1.0,0.003,1.0,"26.0789,117.9874",0.02
,Seychelles,Seychelles,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-4.6796,55.492",0.02
Northern Territory,Australia,Australia - Northern Territory,2020-03-10,1,0,0,1,1,0,0.0,0.0,0.0,0.0,"-12.4634,130.8456",0.02
,Cabo Verde,Cabo Verde,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"16.5388,-23.0418",0.02
,Malta,Malta,2020-03-10,5,0,0,5,2,0,0.0,0.0,0.0,0.0,"35.9375,14.3754",0.02
,Oman,Oman,2020-03-10,18,0,9,9,2,0,7.0,7.0,0.0,0.0,"21.0,57.0",0.02
,Kazakhstan,Kazakhstan,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.0196,66.9237",0.02
,Honduras,Honduras,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"15.2,-86.2419",0.02
,Algeria,Algeria,2020-03-10,20,0,0,20,0,0,0.0,0.0,0.0,0.0,"28.0339,1.6596",0.02
,Romania,Romania,2020-03-10,25,0,3,22,10,0,0.0,0.0,0.0,0.0,"45.9432,24.9668",0.02
,Colombia,Colombia,2020-03-10,3,0,0,3,2,0,0.0,0.0,0.0,0.0,"4.5709,-74.2973",0.02
Sint Maarten,Netherlands,Netherlands - Sint Maarten,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"18.0425,-63.0548",0.02
Queensland,Australia,Australia - Queensland,2020-03-10,18,0,8,10,3,0,0.0,0.0,0.0,0.0,"-28.0167,153.4",0.02
,Peru,Peru,2020-03-10,11,0,0,11,4,0,0.0,0.0,0.0,0.0,"-9.19,-75.0152",0.02
,Sierra Leone,Sierra Leone,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"8.460555000000001,-11.779889",0.02
Curacao,Netherlands,Netherlands - Curacao,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.1696,-68.99",0.02
,Equatorial Guinea,Equatorial Guinea,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"1.5,10.0",0.02
,Bosnia and Herzegovina,Bosnia and Herzegovina,2020-03-10,5,0,0,5,2,0,0.0,0.0,0.0,0.0,"43.9159,17.6791",0.02
,Liechtenstein,Liechtenstein,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"47.14,9.55",0.02
Western Australia,Australia,Australia - Western Australia,2020-03-10,6,1,0,5,2,0,0.0,1.0,0.167,1.0,"-31.9505,115.8605",0.02
,Armenia,Armenia,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"40.0691,45.0382",0.02
,Poland,Poland,2020-03-10,22,0,0,22,6,0,0.0,0.0,0.0,0.0,"51.9194,19.1451",0.02
,Turkey,Turkey,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.9637,35.2433",0.02
Diamond Princess,Canada,Canada - Diamond Princess,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"0.0,0.0",0.02
,Luxembourg,Luxembourg,2020-03-10,5,0,0,5,2,0,0.0,0.0,0.0,0.0,"49.8153,6.1296",0.02
,El Salvador,El Salvador,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"13.7942,-88.8965",0.02
Saint Barthelemy,France,France - Saint Barthelemy,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"17.9,-62.8333",0.02
,Jamaica,Jamaica,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"18.1096,-77.2975",0.02
,Haiti,Haiti,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"18.9712,-72.2852",0.02
New South Wales,Australia,Australia - New South Wales,2020-03-10,55,2,4,49,7,0,0.0,2.0,0.036,1.0,"-33.8688,151.2093",0.02
,Djibouti,Djibouti,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"11.8251,42.5903",0.02
,Bolivia,Bolivia,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-16.2902,-63.5887",0.02
,Russia,Russia,2020-03-10,20,0,3,17,3,0,0.0,0.0,0.0,0.0,"60.0,90.0",0.02
Alberta,Canada,Canada - Alberta,2020-03-10,7,0,17,0,0,0,0.0,0.0,0.0,0.0,"53.9333,-116.5765",0.02
,Holy See,Holy See,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"41.9029,12.4534",0.02
,Gambia,Gambia,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"13.4432,-15.3101",0.02
,Timor-Leste,Timor-Leste,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-8.874217,125.727539",0.02
,Laos,Laos,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"19.856270000000002,102.495496",0.02
,Morocco,Morocco,2020-03-10,3,1,0,2,1,1,0.0,1.0,0.333,1.0,"31.7917,-7.0926",0.02
,Afghanistan,Afghanistan,2020-03-10,5,0,0,5,1,0,0.0,0.0,0.0,0.0,"33.0,65.0",0.02
,Lebanon,Lebanon,2020-03-10,41,1,1,39,9,1,0.0,1.0,0.024,1.0,"33.8547,35.8623",0.02
,Ukraine,Ukraine,2020-03-10,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"48.3794,31.1656",0.02
Cayman Islands,United Kingdom,United Kingdom - Cayman Islands,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"19.3133,-81.2546",0.02
,Brazil,Brazil,2020-03-10,31,0,0,31,6,0,0.0,0.0,0.0,0.0,"-14.235,-51.9253",0.02
,Moldova,Moldova,2020-03-10,3,0,0,3,2,0,0.0,0.0,0.0,0.0,"47.4116,28.3699",0.02
,Argentina,Argentina,2020-03-10,17,1,0,16,5,0,0.0,1.0,0.059,1.0,"-38.4161,-63.6167",0.02
,Egypt,Egypt,2020-03-10,59,1,1,57,4,0,0.0,1.0,0.017,1.0,"26.0,30.0",0.02
,Gabon,Gabon,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-0.8037,11.6094",0.02
,Dominica,Dominica,2020-03-10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"15.415,-61.371",0.02
Qinghai,China,China - Qinghai,2020-03-10,18,0,18,0,0,0,0.0,0.0,0.0,0.0,"35.7452,95.9956",0.02
Martinique,France,France - Martinique,2020-03-10,2,0,0,2,0,0,0.0,0.0,0.0,0.0,"14.6415,-61.0242",0.02
